Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
1774,8,0.25,0.26,14,43,41,248,0.9986,3.03,0.57,8.7,1
3455,5.4,0.53,0.16,2.7,36,34,128,0.98856,3.2,0.53,13.2,1
1058,6.1,0.27,0.44,6.7,41,61,230,0.99505,3.12,0.4,8.9,0
3370,5.7,0.22,0.22,16.65,44,39,110,0.99855,3.24,0.48,9,1
372,6.6,0.19,0.99,1.2,122,45,129,0.9936,3.09,0.31,8.7,1
918,6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,0
4254,7.5,0.41,0.23,14.8,54,28,174,0.99898,3.18,0.49,9.7,0
196,6.4,0.18,0.32,9.6,52,24,90,0.9963,3.35,0.49,9.4,1
2360,8.2,0.29,0.33,9.1,36,28,118,0.9953,2.96,0.4,10.9,1
4537,6.8,0.23,0.29,15.4,73,56,173,0.9984,3.06,0.41,8.7,1
1195,6,0.34,0.66,15.9,46,26,164,0.9979,3.14,0.5,8.8,1
2131,6.5,0.16,0.33,1,27,23,75,0.9908,3.3,0.39,11.4,1
3714,6.8,0.39,0.35,11.6,44,57,220,0.99775,3.07,0.53,9.3,0
2094,7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5,0
587,8,0.28,0.42,7.1,45,41,169,0.9959,3.17,0.43,10.6,0
1370,7,0.23,0.42,18.05,0.05,35,144,0.9999,3.22,0.42,8.8,0
3308,5.1,0.39,0.21,1.7,27,15,72,0.9894,3.5,0.45,12.5,1
195,6.3,0.29,0.29,3.3,37,32,140,0.9895,3.17,0.36,12.8,1
3992,7,0.28,0.26,1.7,42,34,130,0.9925,3.43,0.5,10.7,1
2946,7.3,0.19,0.24,6.3,54,34,231,0.9964,3.36,0.54,10,1
1798,6.3,0.22,0.22,5.6,39,31,128,0.99296,3.12,0.46,10.4,1
584,6.4,0.25,0.74,7.8,45,52,209,0.9956,3.21,0.42,9.2,1
3994,6.1,0.25,0.48,15.8,52,25,94,0.99782,3.07,0.45,9.2,1
998,5.8,0.27,0.4,1.2,76,47,130,0.99185,3.13,0.45,10.3,1
3186,7.4,0.24,0.31,8.4,45,52,183,0.9963,3.09,0.32,8.8,0
35,7.3,0.32,0.48,13.3,0.06,57,196,0.9982,3.04,0.5,9.2,0
1071,6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,1
4260,5.9,0.29,0.33,7.4,37,58,205,0.99495,3.26,0.41,9.6,0
3087,8.1,0.28,0.46,15.4,59,32,177,1.0004,3.27,0.58,9,0
2805,6.8,0.45,0.3,11.8,94,23,97,997,3.09,0.44,9.6,0
1035,8,0.26,0.28,8.2,38,72,202,0.99566,3.12,0.56,10,1
374,5.7,0.46,0.46,1.4,0.04,31,169,0.9932,3.13,0.47,8.8,0
1276,6.2,0.21,0.24,1.2,51,31,95,0.99036,3.24,0.57,11.3,1
2331,6.9,0.25,0.35,1.3,39,29,191,0.9908,3.13,0.52,11,1
3356,7.9,0.18,0.33,1.2,33,20,72,0.9922,3.12,0.38,10.5,1
1169,6.1,0.41,0.24,1.6,49,16,137,993,3.32,0.5,10.4,1
1363,7.3,0.4,0.26,5.45,16,26,90,0.98951,2.84,0.54,13.2,1
4071,6,0.21,0.3,8.7,36,47,127,0.99368,3.18,0.39,10.6,0
2106,8.4,0.2,0.38,11.8,55,51,170,1.0004,3.34,0.82,8.9,1
4177,6.6,0.33,0.24,16.05,45,31,147,0.99822,3.08,0.52,9.2,0
3631,5.6,0.35,0.37,1,38,6,72,0.9902,3.37,0.34,11.4,0
4204,6.7,0.31,0.18,7.7,43,57,200,0.99566,3.17,0.44,9.4,1
490,7.2,0.23,0.25,18.8,85,19,111,1.00044,3.1,0.51,8.7,0
1347,6.2,0.34,0.25,12.1,59,33,171,0.99769,3.14,0.56,8.7,1
4051,7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,1
2751,7.6,0.31,0.49,13.4,62,50,191,0.9989,3.22,0.53,9,0
4198,6.7,0.18,0.25,14.3,48,79,149,0.9975,3.12,0.37,9.7,0
4512,5.7,265,0.28,6.9,36,46,150,0.99299,3.36,0.44,10.8,1
4556,7.6,0.27,0.29,2.5,59,37,115,0.99328,3.09,0.37,9.8,0
1679,8,0.22,0.32,10.4,43,63,201,997,3.11,0.53,9.5,1
2841,8.3,0.27,0.45,1.3,48,8,72,0.9944,3.08,0.61,10.3,0
1102,7.7,0.3,0.34,1.2,48,4,119,0.99084,3.18,,12.1,1
1326,10.7,0.22,0.56,8.2,44,37,181,998,2.87,0.68,9.5,1
3597,6.3,0.29,0.3,8.1,212,60,150,0.9958,3.1,0.4,9.3,0
2945,7.5,0.27,0.31,5.8,57,131,313,0.9946,3.18,0.59,10.5,0
3315,7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,0
1317,7.1,0.2,0.31,6.85,53,32,211,0.99587,3.31,0.59,10.4,1
2743,7.1,0.32,0.24,13.1,0.05,52,204,998,3.1,0.49,8.8,0
2622,7.8,0.18,0.46,13.6,52,38,118,998,3.15,0.5,10,1
969,6.8,0.18,0.28,9.8,39,29,113,0.99406,3.11,0.45,10.9,1
1052,6.5,0.24,0.38,1,27,31,90,0.98926,3.24,0.36,12.3,1
3749,5,0.27,0.4,1.2,76,42,124,0.99204,3.32,0.47,10.1,1
3351,7.1,0.34,0.31,5.2,32,36,140,0.99166,3.35,0.47,12.3,1
110,5.6,0.25,0.26,3.6,37,18,115,0.9904,3.42,0.5,12.6,1
3224,6.9,0.3,0.36,4.5,54,31,203,0.99513,3.4,0.57,10.4,0
3831,7.3,0.39,0.37,1.1,43,36,113,991,3.39,0.48,12.7,1
3810,6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,0
510,7.7,0.27,0.49,1.8,41,23,86,0.9914,3.16,0.42,12.5,1
4163,7,0.16,0.3,2.6,43,34,90,0.99047,2.88,0.47,11.2,1
3880,6.6,0.34,0.25,4.8,38,16,121,0.99198,3.36,0.71,12.6,1
4579,8.1,0.27,0.33,1.3,45,26,100,0.99066,2.98,0.44,12.4,1
3788,6.2,0.27,0.26,12.1,46,43,127,0.9951,3.16,0.37,10.8,1
3549,6.8,0.27,0.32,1.5,44,19,142,0.9921,3.1,0.43,9.9,1
1871,7.4,0.2,0.35,2.1,38,30,116,0.9949,3.49,0.77,10.3,1
327,6.2,0.2,0.32,2.8,0.05,17,126,0.9936,3.18,0.55,9.4,1
3688,7.7,0.25,0.43,4.5,62,20,115,0.9966,3.38,0.5,9.9,1
1378,5.9,0.2,0.28,12.8,38,29,132,0.99426,3.31,0.57,11.8,1
988,6.9,0.19,0.4,1.4,36,14,55,0.9909,3.08,0.68,11.5,1
3522,7.7,0.34,0.28,11,0.04,31,117,0.99815,3.27,0.29,9.2,1
4218,6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,1
979,6.9,0.28,0.3,1.6,47,46,132,0.9918,3.35,0.38,11.1,1
378,6.5,0.18,0.33,8,51,16,131,0.9965,3.28,0.44,8.7,1
2700,5.6,0.32,0.32,8.3,43,32,105,0.99266,3.24,0.47,11.2,1
4554,7.5,0.26,0.59,11.8,46,58,164,0.99814,3.17,0.46,8.9,0
782,6.9,0.28,0.24,2.1,34,49,121,0.98882,2.98,0.43,13.2,1
2147,6.8,0.12,0.31,5.2,45,29,120,0.9942,3.41,0.46,9.8,1
1510,7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,1
3500,6.1,0.34,0.24,18.35,0.05,33,184,0.99943,3.12,0.61,9.3,0
2053,7,0.23,0.35,1.4,36,31,113,0.9912,3.16,0.48,10.8,1
985,6.4,0.28,0.44,7.1,48,49,179,0.99528,3.15,0.48,9.2,0
1147,7.5,0.23,0.29,2.6,31,24,98,0.99194,3,0.54,10.9,1
3491,7.7,0.28,0.35,15.3,56,31,117,0.9998,3.27,0.5,9.6,0
4269,6.2,0.3,0.21,1.1,32,31,111,0.9889,2.97,0.42,12.2,1
1721,6,0.28,0.29,19.3,51,36,174,0.99911,3.14,0.5,9,0
2526,6.8,0.52,0.26,5.7,38,27,130,0.99,3.11,0.27,13,1
2241,6.1,0.36,0.16,6.4,37,36,198,0.9944,3.17,0.62,9.9,1
2892,6.5,0.43,0.31,3.6,46,19,143,0.99022,3.15,0.34,12,1
2151,5.6,0.19,0.39,1.1,43,17,67,0.9918,3.23,0.53,10.3,1
2348,6.7,0.47,0.29,4.75,34,29,134,0.99056,3.29,0.46,13,1
3561,7.3,0.32,0.34,6.6,32,24,112,0.99505,3.22,0.46,9.8,1
1323,6.6,0.23,0.3,4.6,0.06,29,154,0.99142,3.23,0.49,,1
153,7.2,0.24,0.29,2.2,37,37,102,992,3.27,0.64,11,1
3452,6.5,0.41,0.24,14,48,24,113,0.9982,3.44,0.53,9.8,1
3293,7,0.31,0.26,7.4,69,28,160,0.9954,3.13,0.46,9.8,1
3634,8,0.13,0.25,1.1,33,15,86,0.99044,2.98,0.39,11.2,1
278,7.8,0.29,0.33,8.75,35,33,181,0.9962,3.11,0.46,10.7,0
38,6.9,0.21,0.81,1.1,137,52,123,0.9932,3.03,0.39,9.2,1
2500,6.5,0.17,0.31,1.5,41,34,121,0.99092,3.06,0.46,10.5,1
3674,6.8,0.26,0.33,1.5,47,44,167,0.9928,3.12,0.44,10.5,1
1885,6.8,0.19,0.36,1.9,35,30,96,0.9917,3.15,0.54,10.8,1
159,7.4,0.18,0.36,13.1,56,72,163,1,3.42,0.35,9.1,1
1732,5.8,0.17,0.3,1.4,37,55,130,0.9909,3.29,0.38,11.3,1
1542,7.8,0.28,0.31,2.1,46,28,208,0.99434,3.23,0.64,9.8,0
4497,7.2,0.2,0.3,2,39,43,188,0.9911,3.3,0.41,12,1
564,7.7,0.34,0.58,11.1,39,41,151,0.9978,3.06,0.49,8.6,0
4530,7,0.26,0.26,10.8,39,37,184,0.99787,3.47,0.58,10.3,1
1115,6.9,0.23,0.34,4,47,24,128,0.9944,3.2,0.52,9.7,1
2066,6.3,0.3,0.91,8.2,34,50,199,0.99394,3.39,0.49,11.7,1
3819,6.5,0.36,0.31,13.55,53,20,113,0.99544,3.2,0.56,11,1
2111,7.2,0.24,0.3,1.2,37,11,95,0.98914,2.96,0.36,12.5,1
2964,7.5,0.42,0.34,4.3,0.04,34,108,0.99155,3.14,0.45,12.8,1
244,5.1,0.29,0.28,8.3,26,27,107,0.99308,3.36,0.37,11,1
2902,7,0.13,0.37,12.85,42,36,105,0.99581,3.05,0.55,10.7,1
3363,8,0.28,0.42,7.1,45,41,169,0.9959,3.17,0.43,10.6,0
80,7.9,345,0.51,15.3,47,54,171,0.9987,3.09,0.51,9.1,0
155,6.1,0.28,0.22,1.8,34,32,116,0.9898,3.36,0.44,12.6,1
2431,7.4,0.32,0.55,16.6,56,53,238,1.0017,2.96,0.58,8.7,1
3323,6.9,0.26,0.27,4.2,31,20,80,0.99089,3.12,0.39,11.5,1
3092,8.4,0.19,0.43,2.1,52,20,104,994,2.85,0.46,9.5,0
1129,6,0.26,0.24,1.3,53,66,150,0.9924,3.21,0.62,10.4,1
3385,5.8,0.29,0.15,1.1,29,12,83,0.9898,3.3,0.4,11.4,1
1786,6.6,0.21,0.29,5.35,29,43,106,0.99112,2.93,0.43,11.5,1
694,7,0.23,0.33,5.8,0.04,25,136,995,3.19,0.58,9.5,1
2537,5.7,0.28,0.35,1.2,52,39,141,0.99108,3.44,0.69,11.3,1
3467,6.8,0.32,0.34,6,0.05,5,129,0.9953,3.19,0.4,9.1,0
3278,7.7,0.28,0.58,12.1,46,60,177,0.9983,3.08,0.46,8.9,0
4479,4.9,345,0.34,1,68,32,143,0.99138,3.24,0.4,10.1,0
297,5.8,0.13,0.22,12.7,58,24,183,0.9956,3.32,0.42,11.7,1
4416,7.8,0.27,0.34,1.6,46,27,154,0.9927,3.05,0.45,10.5,1
379,6.9,0.19,0.33,1.6,39,27,98,0.9898,3.09,0.46,12.3,1
890,7,0.31,0.29,1.4,37,33,128,0.9896,3.12,0.36,12.2,1
1841,6.1,0.24,0.26,1.7,33,61,134,0.9903,3.19,0.81,11.9,1
3260,6.4,0.28,0.44,7.1,48,49,179,0.99528,3.15,0.48,9.2,0
3567,7.2,0.23,0.38,14.3,58,55,194,0.9979,3.09,0.44,9,1
2617,8.5,0.23,0.4,9.9,36,24,88,0.9951,3.02,0.42,10.5,1
4401,6.9,615,0.42,12,67,24,131,0.99727,3.19,0.34,9.3,0
602,6,0.28,0.52,5,78,30,139,0.99494,3.1,0.36,9,1
3690,10,0.2,0.39,1.4,0.05,19,152,994,3,0.42,10.4,1
3656,6.7,0.11,0.34,8.8,43,41,113,0.9962,3.42,0.4,9.3,1
1417,6.4,0.31,0.28,2.5,39,34,137,0.98946,3.22,0.38,12.7,1
4247,8,0.27,0.25,19.1,45,50,208,1.00051,3.05,0.5,9.2,1
4215,5.6,0.18,0.27,1.7,0.03,31,103,0.98892,3.35,0.37,12.9,1
3317,7.8,0.16,0.41,1.7,26,29,140,991,3.02,0.78,12.5,1
3839,5.6,0.34,0.3,6.9,38,23,89,0.99266,3.25,0.49,11.1,1
2450,6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,1
3440,7,0.3,0.32,6.4,34,28,97,0.9924,3.23,0.44,11.8,1
4527,5.8,275,0.3,5.4,43,41,149,0.9926,3.33,0.42,10.8,1
1176,6.7,0.3,0.45,10.6,32,56,212,997,3.22,0.59,9.5,1
2124,6.3,0.26,0.49,1.5,52,34,134,0.9924,2.99,0.61,9.8,1
1232,7.6,0.16,0.44,1.4,43,25,109,0.9932,3.11,0.75,10.3,1
3620,6.6,0.31,0.07,1.5,33,55,144,0.99208,3.16,0.42,10,0
2976,6.9,0.38,0.29,13.65,48,52,189,0.99784,3,0.6,9.5,1
1512,6.5,0.22,0.19,1.1,64,36,191,0.99297,3.05,0.5,9.5,1
4157,6.4,0.33,0.44,8.9,55,52,164,0.99488,3.1,0.48,9.6,0
2922,7.4,0.22,0.33,2,45,31,101,0.9931,3.42,0.55,11.4,0
990,6.7,265,0.22,8.6,48,,198,0.9955,3.25,0.41,10.2,0
2698,6.8,0.31,0.3,8,28,33,122,0.99164,3.13,0.63,12.6,1
1433,6.4,0.27,0.29,10.8,28,17,118,0.99356,3.18,0.37,11.2,1
3334,5.9,0.65,0.23,5,35,20,128,0.99016,3.46,0.48,12.8,1
1354,6.8,0.25,0.31,13.3,0.05,69,202,0.9972,3.22,0.48,9.7,1
1113,6.8,0.3,0.35,2.8,38,10,164,0.9912,3.09,0.53,12,1
291,8.3,0.26,0.41,9.2,42,41,162,0.9944,3.1,0.38,12,1
2374,5,0.24,0.21,2.2,39,31,100,0.99098,3.69,0.62,11.7,1
18,6.4,0.21,0.5,11.6,42,45,153,0.9972,3.15,0.43,8.8,0
4521,7.9,0.16,0.3,4.8,37,37,171,0.9967,3.47,0.44,9,0
1165,6.9,0.4,0.17,12.9,33,59,186,0.99754,3.08,0.49,9.4,0
3401,6.1,0.19,0.37,2.6,41,24,99,0.99153,3.18,0.5,10.9,1
488,6.3,0.37,0.28,6.3,34,45,152,0.9921,3.29,0.46,11.6,1
4564,6.1,0.16,0.37,1.1,31,37,97,0.9922,3.4,0.58,10.5,1
1825,6.6,0.27,0.49,7.8,49,62,217,0.9959,3.17,0.45,9.4,1
3980,6.6,0.25,0.51,8,47,61,189,0.99604,3.22,0.49,9.2,0
1319,9.5,0.21,0.47,1.3,39,21,123,0.9959,2.9,0.64,9.5,0
4190,4.9,0.47,0.17,1.9,35,60,148,0.98964,3.27,0.35,11.5,1
546,5.8,0.22,0.29,1.3,36,25,68,0.98865,3.24,0.35,12.6,1
4523,7.6,0.21,0.49,2.5,47,20,130,0.99178,3.15,0.48,11.1,0
2179,7.6,0.27,0.52,3.2,43,28,152,0.99129,3.02,0.53,11.4,1
4224,8.2,0.24,0.49,9.3,38,52,163,0.9952,3.02,0.33,10.6,1
1500,6.7,0.25,0.74,19.4,54,44,169,1.0004,3.51,0.45,9.8,1
1933,6,0.19,0.26,1.4,39,30,104,0.98998,3.32,0.41,12.4,1
1824,7.9,0.37,0.31,2.85,37,5,24,0.9911,3.19,0.36,11.9,1
2955,6.5,0.18,0.31,1.7,44,30,127,0.9928,3.49,0.5,10.2,1
212,6.5,,0.64,11.8,65,65,225,0.9978,3.12,0.51,8.9,0
2904,7.3,815,0.09,11.4,44,45,204,0.99713,3.15,0.46,9,0
2747,6.1,0.25,0.3,1.2,36,42,107,991,3.34,0.56,10.8,1
2748,6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,0
2069,8.3,0.27,0.34,10.2,48,50,118,0.99716,3.18,0.51,10.3,0
1139,6.4,0.31,0.53,8.8,57,36,221,0.99642,3.17,0.44,9.1,0
4590,6.2,0.24,0.35,1.2,38,22,167,0.9912,3.1,0.48,10.6,1
437,5.8,0.25,0.24,13.3,44,41,137,0.9972,3.34,0.42,9.5,0
1054,6.6,0.22,0.28,4.9,42,51,180,0.9952,3.3,0.75,9.5,1
192,7.3,0.22,0.49,9.9,31,48,161,0.9937,3.01,0.28,11.2,1
1940,5.8,555,0.26,4.5,53,17,126,0.9943,3.24,0.46,9.1,0
1339,7.1,0.2,0.37,1.5,49,28,129,0.99226,3.15,0.52,10.8,0
868,7.1,0.21,0.27,8.6,56,26,111,0.9956,2.95,0.52,9.5,0
3107,7.5,0.19,0.4,7.1,56,50,110,0.9954,3.06,0.52,9.9,1
1007,6.6,0.22,0.36,5.5,29,30,105,0.99206,3.2,0.47,11.8,1
1674,,0.33,0.36,2.1,34,19,125,0.99166,2.96,0.98,12.7,1
4210,6.5,0.22,0.19,1.1,64,36,191,0.99297,3.05,0.5,9.5,1
4495,6.4,105,0.29,1.1,35,44,140,0.99142,3.17,0.55,10.7,1
556,7.5,0.2,0.47,16.9,52,51,188,0.99944,3.09,0.62,9.3,0
4059,7.1,0.23,0.35,16.5,0.04,60,171,999,3.16,0.59,9.1,1
4026,6,0.28,0.35,1.9,37,16,120,0.9933,3.16,0.69,10.6,0
3126,7.4,0.18,0.36,13.1,56,72,163,1,3.42,0.35,9.1,1
124,6.1,0.37,0.36,4.7,35,36,116,991,3.31,0.62,12.6,1
4012,6.6,0.32,0.41,7.2,48,55,178,0.99537,3.2,0.46,9.4,0
3131,6.6,0.28,0.23,10.4,49,45,190,0.99754,3.12,0.51,8.8,0
3653,6.6,0.34,0.24,3.3,34,29,99,0.99031,3.1,0.4,12.3,1
914,6.9,0.28,0.31,7.2,0.04,47,168,0.9946,3.29,0.57,10.6,1
4162,6,0.38,0.26,3.5,35,38,111,0.98872,3.18,0.47,13.6,1
4477,6.7,0.27,0.33,3.6,34,9,45,0.99144,3.08,0.4,10.5,1
4580,7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,1
3112,5.9,0.2,0.23,1.5,37,38,93,0.99021,3.36,0.49,12,1
308,7,0.33,0.32,1.2,53,38,138,0.9906,3.13,0.28,11.2,1
3660,6.6,0.32,0.33,2.5,52,40,219.5,0.99316,3.15,0.6,10,0
3166,7.8,0.29,0.36,7,42,38,161,0.9941,3.26,0.37,11.2,1
3626,6.4,0.22,0.3,11.2,46,53,149,0.99479,3.21,0.34,10.8,0
3892,6.4,0.62,0.12,4.7,0.06,33,196,0.99556,3.22,0.48,8.9,0
1331,6.9,0.21,0.62,6.3,42,7,109,0.99358,2.96,0.59,10.2,1
734,6.7,0.24,0.32,9,23,20,109,0.99262,3.34,0.35,12.6,1
615,6.6,0.27,0.32,1.3,44,18,93,0.99044,3.11,0.56,12.25,0
471,7.3,0.28,0.36,12.7,0.04,38,140,998,3.3,0.79,9.6,1
4144,8.1,0.28,0.39,1.9,29,18,79,0.9923,3.23,0.52,11.8,1
3327,7.6,0.4,0.27,1.2,53,23,193,0.99164,3.22,0.38,11.6,0
3553,6.9,0.34,0.3,4.7,29,34,148,0.99165,3.36,0.49,12.3,1
266,5.9,0.3,0.3,2,0.03,38,142,0.98892,3.41,0.41,12.9,1
4356,7.3,0.33,0.22,1.4,41,40,177,0.99287,3.14,0.48,9.9,0
3985,5,0.33,0.16,1.5,49,10,97,0.9917,3.48,0.44,10.7,1
1275,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,1
2933,7.7,0.32,0.62,10.6,36,56,153,0.9978,3.13,0.44,8.9,1
2437,8.3,0.2,0.35,0.9,0.05,12,74,992,3.13,0.38,10.5,1
177,6.9,0.29,0.23,8.6,56,56,215,0.9967,3.17,0.44,8.8,0
1838,6.1,0.19,0.25,4,23,23,112,0.9923,3.37,0.51,11.6,1
2613,5.8,0.24,0.39,1.5,54,37,158,0.9932,3.21,0.52,9.3,1
3274,7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,1
2216,6.7,0.2,0.41,,44,50,166,0.9954,3.14,0.58,9.8,1
3604,6.7,0.16,0.32,12.5,35,18,156,0.99666,2.88,0.36,9,1
28,6.4,125,0.36,1.4,44,22,68,0.99014,3.15,0.5,11.7,1
1826,7.2,0.4,0.24,8.5,55,45,151,0.99626,3.2,0.52,9.2,0
1974,9.3,0.31,0.49,1.3,42,34,147,0.9948,3.11,0.46,9.8,0
3239,5.9,0.26,0.3,1,36,38,114,0.9928,3.58,0.48,9.4,0
1137,5.6,0.26,0.27,10.6,0.03,27,119,0.9947,3.4,0.34,10.7,1
2411,6.3,0.15,0.3,1.4,22,38,100,0.99099,3.42,0.57,11.4,1
765,7,0.18,0.26,1.4,44,46,89,0.99256,3.39,0.48,10.7,1
4229,7.6,0.23,0.49,10,36,45,182,0.9967,3.08,0.58,9.6,1
2424,6.1,0.17,0.42,15.1,33,28,124,0.99684,2.87,0.47,9.5,0
4456,6.6,0.27,0.31,5.3,137,35,163,0.9951,3.2,0.38,9.3,0
3272,6.8,0.2,0.38,4.7,0.04,27,103,994,3.37,0.58,10.7,1
2465,7.5,0.21,0.34,1.2,0.06,26,111,0.9931,3.51,0.47,10.7,1
3903,8,0.22,0.28,14,53,83,197,0.9981,3.14,0.45,9.8,1
728,6.3,0.13,0.42,1.1,43,63,146,0.99066,3.13,0.72,11.2,1
4159,5.6,0.29,0.05,0.8,38,11,30,0.9924,3.36,0.35,9.2,0
1514,5.9,0.35,0.47,2.2,0.11,14,138,0.9932,3.09,0.5,9.1,0
3140,8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,0
2333,5.5,0.19,0.27,0.9,0.04,52,103,0.99026,3.5,0.39,11.2,0
4200,7.5,0.41,0.23,14.8,54,28,174,0.99898,3.18,0.49,9.7,0
364,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,1
3563,5.6,0.25,0.19,2.4,49,42,166,992,3.25,0.43,10.4,1
592,6.9,0.29,0.4,19.45,43,36,156,0.9996,2.93,0.47,8.9,0
2582,6.4,0.17,0.32,2.4,48,41,200,0.9938,3.5,0.5,9.7,1
4343,7,0.2,0.38,8.1,0.05,42,173,0.99585,3.3,0.54,9.8,1
3761,6.4,0.16,0.28,2.2,42,33,93,0.9914,3.31,0.43,11.1,1
2485,7,0.2,0.4,1.1,58,30,93,0.99322,3.03,0.38,9.2,1
281,5.3,0.31,0.38,10.5,31,53,140,0.99321,3.34,0.46,11.7,1
2098,6.2,0.21,0.26,13.1,0.05,59,150,0.99772,3.31,0.46,9,0
2799,7.1,0.2,0.37,1.5,49,28,129,0.99226,3.15,0.52,10.8,0
1968,5.7,0.26,0.25,10.4,0.02,7,57,994,3.39,0.37,10.6,0
2499,9.1,0.28,0.49,2,59,10,112,0.9958,3.15,0.46,10.1,0
1943,6.6,0.25,0.29,1.1,68,39,124,0.9914,3.34,0.58,11,1
3457,6.5,0.21,0.42,1.1,59,33,101,0.9927,3.12,0.38,9.7,1
1085,7,0.31,0.39,7.5,55,42,218,0.99652,3.37,0.54,10.3,0
1656,7.2,0.25,0.28,14.4,55,55,,0.9986,3.12,0.38,9,1
3240,6,0.41,0.23,1.1,66,22,148,0.99266,3.3,0.47,9.63333333333333,0
3539,6.4,0.22,0.38,9.1,44,35,127,0.99326,2.97,0.3,11,1
2182,6.7,0.37,0.41,6.3,61,22,149,0.9953,3.16,0.47,9.6,1
1329,6.7,0.53,0.29,4.3,69,20,114,0.99014,3.22,0.59,13.4,1
2341,6.7,0.21,0.49,1.4,47,30,114,0.9914,2.92,0.42,10.8,1
1351,7.1,0.43,0.61,11.8,45,54,155,0.9974,3.11,0.45,8.7,0
642,7.7,0.46,0.18,3.3,54,18,143,0.99392,3.12,0.51,10.8,1
2063,6.8,475,0.33,3.95,47,16,81,0.98988,3.23,0.53,13.4,1
148,6.8,0.16,0.4,2.3,37,18,102,0.9923,3.49,0.42,11.4,1
576,7,0.15,0.38,15.3,45,54,120,0.9975,3.18,0.42,9.8,1
695,7.1,0.26,0.32,14.45,74,29,107,,2.96,0.42,9.2,1
1309,8.1,0.33,0.36,7.4,37,36,156,0.99592,3.19,0.54,10.6,1
1429,5.8,0.33,0.23,5,53,29,106,0.99458,3.13,0.52,9,0
3499,7.2,0.2,0.22,1.6,44,17,101,0.99471,3.37,0.53,10,0
1439,6.7,0.25,0.26,13.5,0.06,50,156,0.99784,3.39,0.46,9.9,1
3838,8.8,0.19,0.3,5,28,34,120,0.99242,2.94,0.47,11.2,0
1947,6.2,0.29,0.29,5.6,46,35,178,0.99313,3.25,0.51,10.5333333333333,0
4245,7.9,0.19,0.26,2.1,39,8,143,0.9942,3.05,0.74,9.8,0
1281,6.2,0.25,0.48,10,44,78,240,0.99655,3.25,0.47,9.5,1
1353,6.3,0.21,0.58,10,81,34,126,0.9962,2.95,0.46,8.9,0
651,6.4,0.22,0.38,9.1,44,35,127,0.99326,2.97,0.3,11,1
2519,6.4,0.22,0.31,13.9,0.04,57,135,0.99672,3.21,0.38,10.7,0
739,7.6,0.54,0.23,2,29,13,151,0.9931,3.04,0.33,10.4,0
2173,6,0.24,0.27,1.9,48,40,170,0.9938,3.64,0.54,10,1
790,7.8,0.2,0.32,5,16,31,101,0.99186,2.99,0.39,11,1
419,5.1,0.3,0.3,2.3,48,40,150,0.98944,3.29,0.46,12.2,1
1330,7.3,0.4,0.28,6.5,37,26,97,0.99148,3.16,0.58,12.6,1
2421,8.2,0.18,0.49,1.1,33,28,81,0.9923,3,0.68,10.4,1
2778,7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,1
825,7.4,0.32,0.22,11.7,35,44,150,0.99578,3.1,0.45,10.4,0
1669,7.4,0.64,0.47,14.15,168,42,185,0.9984,2.9,0.49,9.3,0
581,5.5,0.24,0.45,1.7,46,22,113,0.99224,3.22,0.48,10,0
835,6.8,0.23,0.42,7.4,44,56,189,0.9958,3.22,0.48,9.3,1
3078,7.1,0.25,0.25,1.6,46,50,181,0.9925,3.2,0.42,11,1
1935,6.3,0.31,0.34,2.2,45,20,77,0.9927,3.3,0.43,10.2,0
962,7.8,0.39,0.26,9.9,59,33,181,0.9955,3.04,0.42,10.9,1
4520,6.6,0.28,0.28,8.5,52,55,211,0.9962,3.09,0.55,8.9,1
1778,7.2,0.31,0.26,7.3,0.05,37,157,0.99625,3.09,0.43,9,0
683,6.5,0.16,0.34,1.4,29,29,133,0.99108,3.33,0.64,11.5,1
663,6.8,0.23,0.32,1.6,26,43,147,0.9904,3.29,0.54,12.5,1
3886,5.5,0.12,0.33,1,38,23,131,0.99164,3.25,0.45,9.8,0
4525,6.8,0.33,0.28,1.2,32,38,131,0.9889,3.19,0.41,13,1
